INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/sqljdbc4.jar' to classloader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/sqljdbc4.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/sqljdbc4.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2023-05-07 18:33:29.416; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
